スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"回避型男って出してないだけで実はめちゃくちゃ嫉妬深いよ。
え？そんなところ？っていうところにめちゃくちゃ嫉妬するし、ただヤキモチ妬くだけならいいんだけど、回避の厄介さは

“そんな嫉妬させてくる人は自分に合わない”って思い込んで関係を終わらせてくるところ。
嫉妬させたら終わるから上手く扱ってね。
note.com/novel…



























",1,13,"2,731",2025/8/20 20:55:16,https://www.threads.com/@mochi__2819/post/DNk26ELPVIZ
,"男が惚れて追いかけ始めたらしてくることは、

・予定を空けてくる
・記念日関係なく些細なもののプレゼントくれる
・突然手紙くれる
俺サプライズとか無理だし予定も基本空けれないし付き合うのはなんか違う、女友達としてしかみてないとか散々言われた元回避型男の行動。
彼は無理です。って言ってる彼ほど
惚れた女には態度180度変わるよ。
あなたが最初に彼が変わるのを諦めてるだけ。












",1,27,"10,000",2025/8/21 10:26:33,https://www.threads.com/@mochi__2819/post/DNmTwEDvks4
,"回避男が沼るとめちゃくちゃ束縛してくるようになるけど、それでも沼らせたい？🥹
回避型がなぜ、溺愛すると束縛するようになるのか知りたい人いる？






",2,68,"4,852",2025/8/21 12:26:02,https://www.threads.com/@mochi__2819/post/DNmhbMLPNGe
,"回避男をドロッドロの沼に突き落とすなら
“空気の読めるいい子ちゃん”はここに捨ててって。結局男は“程良いわがままな女”が好き。
自立してる女とかカッコつけて男は言うけど、

ただただ予測不可能な行動をする女にとてつもなくハマる。
勘のいい女はすぐ気づけるよね？何すればいいか。賢い女はわかるよね、そのために何すればいいかすぐ行動できるから。
※本気じゃないなら回れ右！
note.com/novel…



























",1,10,"2,743",2025/8/21 15:20:50,https://www.threads.com/@mochi__2819/post/DNm1bfugTig
,"回避型は「自分は大切にされないかも」という根深い不安を持ってるよ。
だからこそ、

相手が他の誰かを大事にしたり楽しそうにすると、必要以上に嫉妬するんです。
「自分の特別感が奪われる」ことに過剰に反応する










",1,28,"3,167",2025/8/21 19:27:14,https://www.threads.com/@mochi__2819/post/DNnRoHqvGzz
,"やり直したい、よりも
ちゃんともう一度話したい、だよね。
彼の心取り戻してもう一度向き合うなら、

1ヶ月、自分に投資すること。
これができないうちは彼の気持ちを変えるのはほぼ不可能。
note.com/novel…



























",1,8,"1,198",2025/8/21 23:21:54,https://www.threads.com/@mochi__2819/post/DNnse7DP2d0
,"回避型だから寄り添ってくださいとか
安全とわかるように接してくださいとか
正直疲れるしそんなに穏やかになれない
私だって愛されたいのに

私ばっかり我慢してるみたいで
もっと彼にこのままの私で愛されたいって思ったから本気で彼とやり直すことと彼の“回避グセ”を自ら治させた。
※若干再販※
note.com/novel…



























",1,10,916,2025/8/22 6:56:09,https://www.threads.com/@mochi__2819/post/DNogeAnt_eo
,"回避型の男は嫉妬深くて束縛が強い傾向がある
これって溺愛する一歩手前の初期症状みたいなもので、

あなたを手放したくないとか誰かに取られたらどうしようから生まれてる。
でも、これただのヤキモチとかじゃなくて
“なんで俺のこと好きなはずなのにそんな嫉妬するようなことするの？”って信頼残高を削ってるような状況だからこそ要注意。











",1,14,"2,584",2025/8/22 8:42:59,https://www.threads.com/@mochi__2819/post/DNossb8zSGv
,"復縁なんて基本的にほぼ不可能だよ
理由はまた同じ私で勝負しに行こうとしてしまうから。大事なのは、“出会い直し”なの。
冷却期間はクソ喰らえだし、

出会い直しに期間は要らない。
あなたが独自のアプローチでやるから、それが会い直しになってないだけ。
もう振り回わされるのは終わりにして
私が復縁叶えた理由、本気で彼に溺愛させた理由はここに詰め込んだ。
これ以上ない本質的なアプローチになる。
note.com/novel…


























",1,9,"1,234",2025/8/23 0:10:35,https://www.threads.com/@mochi__2819/post/DNqW2Wnv3Z-
,"本気の回避型はSNSとかやってねーから。
繋がりを極力少なくしたいのが回避。
SNSで彼女のストーリーに足跡つけたり

プロフィールとか背景変わってないか見てたりするのは、回避グセのある愛されたい男。
見分け方はここにある
見る目鍛えていこ。
若干数だけ追加ね。本気で回避を攻略したい女性しか買わないこと。
note.com/novel…



























",1,9,"3,683",2025/8/23 0:31:38,https://www.threads.com/@mochi__2819/post/DNqZQj0P5NY
,"回避型からでろんでろんに惚れさせる方法は

彼があなたを幸せにできている実感を与えることなんだよ、いつも寝る時に
“今日もめちゃ幸せだったよありがと🥹”って言うだけで彼は“明日はもっと幸せにできる男になる！”って思って寝床につくんだよ。
さぁ、でろんでろんに愛され女になれ！
※控えめに感謝の言葉をたくさんもらってます🥹
note.com/novel…



























",1,10,"2,298",2025/8/23 12:58:41,https://www.threads.com/@mochi__2819/post/DNruwC9Xjsc
,"回避型って追えば逃げるし全く追いかけなかったらもう勝手に関係終わったことにしてシャットダウンするから引き際も押し際もめちゃくちゃ難しい、だからこそ

彼の追われたいサインを見逃さないように
つながり続けておくのが大事だよ
note.com/novel…


























",1,6,"1,794",2025/8/23 22:02:46,https://www.threads.com/@mochi__2819/post/DNstBEmXsy0
,"昨日、彼と食事しながら
別れてる間って何してた？って話を聞いてたら、

とにかく考えないように、予定詰め込んでたって言っててやってること女子と然程変わんないなって思ったw
平気そうにしていても彼の方も実はダメージ受けてたって事もあるから
返事がない＝脈ナシって決めつけると終わっちゃうよ。
彼がまだその気があるのかどうかを知りたいなら👇
note.com/novel…



























",1,14,"10,000",2025/8/24 12:29:20,https://www.threads.com/@mochi__2819/post/DNuQMD8Xp8O
,"復縁活動中はとにかくメンタル勝負だよね
思い込みでも良いから、

私は絶対もう一度付き合う！って言い続けることがめちゃ大事！そうしてくと、一気にポジティブムーブが来て、そのタイミングで彼からポロンと連絡きたりする
これはマジ。











",1,7,"1,275",2025/8/24 14:39:00,https://www.threads.com/@mochi__2819/post/DNufBqvwJ86
,"回避型の彼と復縁したときは、彼から“復縁しよ”じゃなくて、


あの時のこと無かったことにしてくれないかなって言ってきたんだよね。
回避型の性格的にはっきりとやり直したいって最初は伝えれない事が多いから、曖昧さを受け入れることが最初の段階では必要だったんだよね。
その回避型彼にちゃんと復縁を意識づけるのは
その後の関係構築が肝だよ。
本気で彼とやり直したいって人だけ
私がガッツリサポートする↓
note.com/novel…



























",1,6,"2,923",2025/8/24 18:04:56,https://www.threads.com/@mochi__2819/post/DNu2mE-QDYF
,"もうこれで最後にする。って
決めて、結局何度も連絡した🥹
そんなに直ぐに諦めれるほど適当な恋してないもんね。






",0,9,"1,510",2025/8/24 20:10:41,https://www.threads.com/@mochi__2819/post/DNvE-_kXse2
,"回避型彼の回避グセを封印する方法は、

空気もめちゃう女子を封印することだよ。
“今は回避モードかな…？”とか思って
様子伺いしかしてない女子になると相手は調子に乗るしどんどん回避してく。
じゃなくて、敢えて気付いてないフリして
“おはよ〜！今日もガンバロ🫶”くらいあっさり伝えれるのが回避グセを封印できる。











",1,13,"3,712",2025/8/24 21:15:37,https://www.threads.com/@mochi__2819/post/DNvMaqO3qQq
,"失恋で未練が残るのって
相手に伝えきってないからだと思う。
仮に復縁ができなくても、

伝えきる機会だけでも得れたならきっと前に進めるよね。
回避男に惚れて本気で復縁活動した人のまとめ👇
note.com/novel…


























",1,6,"1,201",2025/8/24 22:26:23,https://www.threads.com/@mochi__2819/post/DNvUg8n3rU2
,"回避型男こそ、復縁したらそのまま別れずに結婚までいくパターン多いよ
なぜなら

そもそも別れに対してかなり強い覚悟がある中で復縁を選んでるから、同じような事があっても別れるっていう選択肢を極力取らないようにするからなんだよね。
だから復縁頑張ってみる価値があるってこと🥹











",1,14,"2,961",2025/8/25 10:36:22,https://www.threads.com/@mochi__2819/post/DNwoDgf3jyo
,"回避型は愛情表現がニカデだし
こっちよりも“察してね”が強い。
そしてある程度年齢重ねると、意思決定を委ねてくる女性が苦手になってくる。
回避×大人になると、

別れの理由が、“あなたがそうしたいなら仕方ないね”とか言ってくる。
これ試し行動でもなんでもなくて
ただただ自分が責任とりたくないだけね。
回避型を溺愛させた方法、手厚いサポートつき🫶
note.com/novel…



























",1,21,"4,906",2025/8/25 19:00:49,https://www.threads.com/@mochi__2819/post/DNxhyMsXiPQ
,"あくまで持論だけど、復縁してたり
彼から溺愛されるようになった人って
良い意味で依存してないんだよね。
一方で、あー愛されにくい人だなって思うのは
“勝手に母ちゃん化”してる人。
彼のことを思って…って言いながら自己満でお節介してるだけだったりする。
おまけに“彼のことは私が一番理解してる”って勘違いしてることも多い。
相手が内気な回避型だろうと、元を辿れば狩猟本能のある男。
そんな型ぶっ壊してでも手に入れたい女になってないだけの話。
彼を変えようとばかりして自分の手入れほぼしてない事もよくある話。

回避型を知ったなら、次はあなたが愛される女になるために自分磨きする番。
最後にあなたが選ぶ側になるために。

選ばれる女じゃなくて選ぶ女になるならまず
彼の心を取り戻すことから👇
note.com/novel…























",1,7,686,2025/8/25 22:57:02,https://www.threads.com/@mochi__2819/post/DNx80WnXtYb
,"回避型のことを理解できたら次のステップは、

あなたが不安型になったキッカケを振り返って
どんな時に不安になるのかを言語化して、彼に要求する時に“〜思う癖があるからこうして欲しいな🥺”って具体的に言えるようになると
彼もわかることが少ない…から、これならできるからやってみる、になり建設的な関係になってくよ
そこから復縁までは時間の問題。







",1,2,"1,312",2025/8/26 17:44:00,https://www.threads.com/@mochi__2819/post/DNz93gowBAl
,"大人男性の方が“回避型”って多くない？って

色んな相談をくださる方と話をしていて思う。
仕事や趣味である程度の感情放出ができてる分、
恋人関係での激しい感情移入を極端に避ける傾向があるんだよね
これ、大人だからっていうより
自分が壊れたら全部壊れるから恋愛に深入りしない自己防衛だよね








",1,1,"1,468",2025/8/27 0:01:00,https://www.threads.com/@mochi__2819/post/DN0o97GXvkU
,"もうどうでも良いわって思った時の女ほど
意思の強い人は居ないと思う🥺




",,3,"1,023",2025/8/27 13:55:00,https://www.threads.com/@mochi__2819/post/DN2IdLiwI1f
,"最近、占いにハマりつつある🥹
絶対ハマらないと思ってたのにw
かる〜い気持ちでやってみたら今の彼との破局時期と復縁時期当てられてちょっとビビった





",,2,405,2025/8/27 17:43:00,https://www.threads.com/@mochi__2819/post/DN2ietMQORx
,"どうやったらもちさんみたいに強くなって彼に愛されるようになりますが？って聞かれるんだけど、

みんな知らないけど、
回避型は“感情を見せない女”には飽きるんだよ🥹
不安で揺れて泣いたり怒ったりする女には沼るから、感情を出した瞬間こそ、彼の感情スイッチが入るよ。
note.com/novel…























",0,1,888,2025/8/27 20:42:00,https://www.threads.com/@mochi__2819/post/DN22_la3llb
,"復縁した彼に、重くて嫌になった？って聞いたら、まさかの

あんなに重たくなかったらとっくに関係終わってだと思うって言われて全部報われた🥹
彼曰く、重いのは返ってOKで、大事なのはその重さの伝え方らしい。
note.com/novel…























",1,1,"2,432",2025/8/27 22:21,https://www.threads.com/@mochi__2819/post/DN3CYm9XhhD
