スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"今、ハズレない歯医者の選び方の完全版note書いてるんだけどエグいの完成しそう。

まだ半分くらいだけど文字数10000字突破😉
こんな字書いたの初めてだわ😳

途中経過で同僚衛生士に見せたら、これ世に出しちゃうの？潰れる歯医者出るで。ほんで刺されるでお前。って言われた😳

やめようかな？😭って思ったけどせっかく作ってるし、何かしらの限定公開にするわ😉

みんなからのフィードバックも貰えたら嬉しい。

見る？😳





",404,"8,318","529,470",2025/3/29 21:06:13,https://www.threads.net/@yuka0960/post/DHyFsSdTypz
ポストが削除されていました,"ちょ、ほんまに反響えぐいって😭
フォロワーさん7820！？
投稿緊張するって！！😂

こんなにたくさんの人が歯医者選びに悩んでるって知れてよかった

最高のnote作ってるから期待して待ってて😉（ハードル上げて自分追い込むスタイル）",16,"1,109",,2025/3/31 22:00:43,https://www.threads.net/@yuka0960/post/DH3VhN3z1xD
,"みんなごめん久しぶり🙇‍♀️
note大苦戦中😭
見切り発車で書き始めてめっちゃ後悔😭
長ったらしくつらつら書いても誰も読んでくれねぇなって気づいた終盤。全部消した。
この2つの軸でそれぞれポイント箇条書きスタイルに変更😏

【今の歯医者どうなの？】
・やめとけ歯医者の特徴10個
・当てはまったら当たり歯医者確定？特徴10個

【どうやってハズレを見分けるの？】
・行く前に分かるチェックポイント20選
・初診で分かるチェックポイント20選

あとちょっとだから🤏
ごめんもう少し待ってて🙇‍♀️






",11,588,"27,388",2025/4/5 21:31:20,https://www.threads.net/@yuka0960/post/DIEKIW_ztwC
,"noteの内容ちょい見せ👀
簡単3ステップで最高の歯医者を見つける方法。

ステップ1
→あなたの生活圏内の全歯医者をピックアップ
ステップ2
→行く前チェックポイントで3件に絞り込み
ステップ3
→3件を順に受診。初診時チェックポイントで1件に決定

無数にある歯医者から決め打ちでここ！って探すんじゃないよ

ざっとすくって
ゆすってふるいにかけて
たった一つを見つけ出す

めんどくさいかもだけどこれやんなきゃ絶対見つかんないよ。

超わかりやすくまとめてるからもうちょっとだけ待ってて🤏






",0,162,"10,646",2025/4/10 21:23:00,https://www.threads.net/@yuka0960/post/DIRBJwVzqam
,"みんな、お待たせ😏
やっと「ハズレない歯医者の選び方完全ロードマップ」note完成が見えてきた😭

最高のnoteできたと思う。他にも歯医者の選び方紹介してる人いるけど間違いなく一番詳しく書いてる自信ある。

ここでひとつ、お知らせ📢
ごめん、これ「有料&数量限定」にします😭

スレッズの反響具合から見るにたくさんの人に読んでいただけそうな雰囲気（気のせい）だから、ちょっと本当に困ってる人に届けたいからこういう結論なりました。。

金額は決めてない😒

また後で、重要な情報発信します。





",5,392,"20,990",2025/4/13 19:50:23,https://www.threads.net/@yuka0960/post/DIYk8Caz7hF
,"note公開日を決めました！この日に向けで全力で最後の調整頑張ります😏

【4月19日（土）21時｝

さっき有料にするって言ったけど先行で無料で10名様に見ていただきます☺️

私のプロフのラインに登録して以下の項目を返信してくれたら応募完了です！ランダムで選ばせていただきます。4月16日にライン返信させていただきます。

①性別
②年代（〜十代）
③読んだ後に感想をいただけるか？（YES or NO）
④なんか一言あれば（自由）

ぜひぜひ🙏





",19,118,"12,741",2025/4/13 21:01:03,https://www.threads.net/@yuka0960/post/DIYtBg2zbI0
,"ラインたくさん登録してくれてありがとうございます😊
想定を遥かに超える応募でびっくり。応募の一言にたくさん書いてくれて嬉しい☺️
もちろん全部読んでるよ。

明日、16日（水）の15時で締め切ります！

ハズレでもドンマーイ！おっつーーっで終わらせませんよ！！
何かいいことあるかも😏





",4,47,"11,611",2025/4/15 21:24:52,https://www.threads.net/@yuka0960/post/DId5VuHTL3Z
,"皆さん、noteの先行モニターさんのご応募ありがとうございました😊

たくさんの応募があり、本当に驚きました😳

今回ご縁があったモニターさんには個別でLINEの返信をさせていただきました。

くしくもランダム抽選から漏れた方も、土曜日までにラインを送付しますのでお見逃しなく😊

公開まであとちょっと、、気合い入れて最終調整します





",0,43,"9,753",2025/4/16 23:17:36,https://www.threads.net/@yuka0960/post/DIgrCT7Sbu_
ポストが削除されていました,"ついに超大作（思い込み）が明日、世に放たれる。

冬の寒さが和らぎ、暖かくなってきた春先とか一番お出かけしたい時期なのに、、

飲み会も遊びも花見もぜーーんぶ断ってパソコンの前に座り続けた3週間。

我ながらいいものできたのでは？って思います。

飽き性の私がひとつのことにこれだけ集中したの初めて。これスレッズの皆さんのおかげ。

他のSNSにはあげないで欲しいな。
スレッズ民だけで勝手にこっそり盛り上がれれば嬉しい😏",0,77,,2025/4/18 22:19:23,https://www.threads.net/@yuka0960/post/DIlt9oKT8yF
,"みんな！ついにこの時が来たよ😉
「歯科衛生士が正直に語るハズレない歯医者の選び方完全ロードマップ」
公開まであと2時間😳（21時公開です）
時間なったらURL貼るね！

数量限定&徐々にお値段調整入れさせてもらう予定なので早めが🉐

購入予定のない方も、無料部分だけでも5000字程度のボリュームあるので是非読んでみてください😉

先行モニターさんの感想紹介します
















",0,154,"12,770",2025/4/19 18:33:25,https://www.threads.net/@yuka0960/post/DIn45kKzzEq
,"スレッズの皆さん😳
お時間です😉
https://note.com/honest_kuso/n/n58cc0c5d5655 





















",0,71,"22,724",2025/4/19 21:00:02,https://www.threads.net/@yuka0960/post/DIoJrVXTdMv
ポストが削除されていました,"note公開して3時間で100部売れた😳

想像の5倍のスピードでビビってる。

とりあえず寝ます。
やっと花見行ける。葉桜の方が好き（強がり）",0,19,,2025/4/19 23:54:17,https://www.threads.net/@yuka0960/post/DIodnpATNWW
,"note150部突破😳
えぐい、、嬉しすぎる

今の歯医者どうなんだろう‥
歯医者探しわからん‥

ぜひ手に取って欲しい😉
買って終わりで終わらせないよ！
みんなの声を形にしてどんどん更新してくよ！

みんなの歯を守るのは歯医者じゃないよ、あなた自身だよ。

購入いただいた方からのコメント全部載せちゃう






















",7,63,"14,230",2025/4/20 20:37:29,https://www.threads.net/@yuka0960/post/DIqr5IMzPsd
ポストが削除されていました,"200部突破😳
私の記事が話題らしい。",0,26,,2025/4/21 21:07:02,https://www.threads.net/@yuka0960/post/DItUEYWTcAn
