スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"まずインサイドにはSDRとBDRがあります👀
✔️SDR（Sales Development Representative）
→主にマーケティング経由で獲得した見込み顧客（インバウンド）を担当します。問い合わせや資料請求など、すでに自社に関心を持っている顧客と接点を持つので（個人的には）割とやりやすいです。顧客の課題やニーズを丁寧にヒアリングし、商談につなげるのが主な役割で、マーケ部門と連携しながら、顧客の質や反応をフィードバックする機会も多いです。
＝マーケ寄りで一緒に施策を練ることもあり、マーケへのキャリアアップが期待できる
✔️BDR（Business Development Representative）
→自社をまだ知らない潜在顧客（アウトバウンド）を新たに開拓する役割。業界リストやターゲット企業に対して、電話やメールでアプローチを行います。関心を持ってもらうきっかけをつくり、商談機会を創出することが目的です！新規開拓の難しさはありますが、顧客の反応を直接見ながら仮説検証を繰り返すため、営業力が磨かれます。
＝営業スキルが強化され、フィールドセールスへのキャリアアップも期待できる








",1,6,"1,549",2025/4/9 22:05:40,https://www.threads.com/@sena___dayo/post/DIOhPViz9wR
,"note追加項目（ToDo）✍🏻
✔️書類は何件提出、面接は何件受けたか
✔️面接の際キャリアビジョンをどう話したか
✔️インサイドについて具体的に

ご質問と追加希望のDMありがとうございます📩
頑張って今日中に書きますね！DMもなるはやでお返しします！






",0,2,"1,599",2025/4/10 9:23:18,https://www.threads.com/@sena___dayo/post/DIPuyaBzomj
,"私のほんっとうにお気に入りの手帳がある（可愛いすぎる）んですがいつか見せたいです…

リモートワークしてるとタスク管理とかは基本オンライン上になっちゃうんだけど、
毎日感じたことや学んだこと、趣味のことなど書くのは紙の手帳がいいな〜と思ってて。
色鉛筆で絵を描いてみたり、シールを貼ってみたり、平成女児に戻った気持ちで日々ワクワクしております💭🤍






",4,5,865,2025/4/10 9:56:55,https://www.threads.com/@sena___dayo/post/DIPyonyTbfe
,"どんなお仕事でも共通だと思うんだけど、特にリモートワークでは「質問の意図を理解する」のも大事だし、逆にきちんと『質問する時に意図を伝える』のもめちゃくちゃ大事。
対面じゃないからこそ、空気感や補足のニュアンスが伝わりにくい。だから、「何を判断したくて聞いているのか」を伝えないと話がすれ違ってしまうことが多々あるし、意図を汲み取ったり想像しなきゃいけない無駄な時間を要してしまう。
逆に、意図まで含めて共有できると、相手の前提や解像度がグッと上がって、めちゃくちゃスムーズに会話が進むし補足説明までできるかもしれない。
うちの会社ではよく「質問は〜です。この質問の意図（背景）は〇〇です！」というメッセージが飛び交ってるなと。
リモートで成果を出す人は“伝え方に責任を持ってる”人なんだとしみじみ思う今日この頃です💭

あっ…ただ、逆に面接ではいかに「面接官の（裏にある）意図を汲み取るか」が大事です！そこまでは丁寧に教えてくれないので…！😇







",0,5,597,2025/4/10 14:55:52,https://www.threads.com/@sena___dayo/post/DIQU2P2zanI
,"私は「在宅ワークしたいな〜、いい仕事ないかな〜」とかではなく、「フルリモート正社員にならないと生きていけない」レベルの覚悟だったので死ぬ気で探したし本気で面接対策をしました。
仕事の休憩時間に志望理由をブラッシュアップして、受ける会社の企業理念とビジョンを全てスマホのメモに保存し、通勤時間に読みまくりました。社員さんのnoteも読み漁りました。
連絡が来たエージェントは誰がいいのか分からなかったのでほとんど面談しました。
当時SNSは友達しかいないプライベートのInstagramしかなかったのでSNS関連ではどこからも情報収集はしてませんでした。
今だったらもっと情報収集できたかなって思うんですが、逆に変な詐欺には引っかかってないのでそれは本当によかった。

正社員フルリモートの求人はきちんと探せば沢山ありました。だから何度も言いますがちゃんと自分で情報を取りに行くことが大事です。

とりあえず転職サイトの「検索条件」を「フルリモート 正社員 土日休み 年間休日120日以上 希望年収 未経験、第二新卒可」で保存しておきます。
それを気づいた時に更新して見るだけ、以上です！！！！！！！！





",0,48,"3,738",2025/4/10 15:44:11,https://www.threads.com/@sena___dayo/post/DIQaYJBTvcH
,"取り急ぎ、こちらのみ追加しました〜！
そんなに大きな追加ではないので今回は価格調整なしです📚
（わたしが今の会社採用された時の転職サイト名も載せてます🤫）

note追加項目（ToDo）✍🏻
✔️書類は何件提出、面接は何件受けたか
✔️面接の際キャリアビジョンをどう話したか
✔️インサイドについて具体的に
ご質問と追加希望のDMありがとうございます📩
頑張って今日中に書きますね！DMもなるはやでお返しします！



































",0,2,528,2025/4/10 21:25:26,https://www.threads.com/@sena___dayo/post/DIRBbgNzDHx
,"こんなこと言ったら怒られそう（？）だけど
最近よく見るThreadsとnoteで0→1！みたいなアカウントの方が全く同じような方の 100円noteを引用して絶対見た方がいい！みたいな循環なんですか…？どういう仕組み…？一つの大きな経済圏みたいなのでグループになって回してますか…？







",4,7,"2,598",2025/4/10 22:28:20,https://www.threads.com/@sena___dayo/post/DIRIoNvzWTu
,"マーケ職から営業に行きたい、という人はあまり見ないけど、
営業からマーケ職に行きたい！という人は結構見る気がする。
でも本当にめちゃくちゃ正解。笑
営業で培った経験ってマーケティングに本当に活かせるしかなり現場で重宝されます🤝🏻💭
あとはそこを面接でどうアピールできるか、だけ！です！






",0,3,"1,296",2025/4/11 10:56:51,https://www.threads.com/@sena___dayo/post/DISeSk1zoRP
,"【最近フォローしてくださった方へ💭】

私が普段発信している内容は、
よくある”副業や在宅ワークでおすすめの収入アップ方法”ではありません🥲
（よく見るnoteとThreadsで0→1にする方法とか稼ぎ方書いてます的なのでもない 笑）

きちんと転職活動をすれば、未経験でも怪しい副業などではなく正社員でフルリモートのお仕事に就けます。私が身を持って実践してますので。

なのでその方法を出来る限り書いてます！「まともに」在宅ワークをするために！！






",0,7,683,2025/4/11 11:02:05,https://www.threads.com/@sena___dayo/post/DISe40YTT9Z
,"私が日々マーケティングをお仕事でする中で1番大事だと思うのは、いかにターゲットの解像度を上げるかということだと思ってる👀

ペルソナもできるだけ細かく設計する。
そうすることでバイヤージャーニー（購買までの顧客行動）も細かく設定できるから、今足りないコンテンツは何かが考えられるし、細かいペルソナ設計によって、例えばLPデザイン一つにしても建設的な話し合いができる。

ここをすっ飛ばして施策やコンテンツ作りに走る企業が多いけど、施策に無駄にお金をかけてしまって、効果が出ない（そもそも費用対効果も測れない）となってしまう💭し、適切な振り返りができない＝PDCAサイクルも回せないので悪循環。

このあたりはtoC のマーケにも共通する部分あるのかな？







",0,1,692,2025/4/11 14:10:10,https://www.threads.com/@sena___dayo/post/DIS0ad3z4yw
,"最近日々DMいただくんだけど、”とりあえず一旦考えるから返せないけど見たってことは伝えときたい！”って時に必ず「👀」の絵文字スタンプ使ってしまう（笑）仕事でも社内Slackでこの絵文字乱用してるから癖になってしまった〜〜！






",2,5,"1,311",2025/4/11 20:40:31,https://www.threads.com/@sena___dayo/post/DIThFZvz4kG
,"次の追加予定項目はこれです、時間がある週末にゆっくり考えて書く予定…📚

面接官の質問の意図50個は書いてたけど、
それに対する回答例を聞かれることが多くて、毎回答えてたので
この際ピックアップしてもう一回考え直して、
追加してみようかな〜と思います！

【完全版】私のリアルな転職対策 │ フルリモートへの転職活動記📚
今、私が持っているものを全てここに詰め込みました！！
今回、内容をかなりボリュームアップして更新したのですが、文字量が多すぎて何度もnoteが落ちてしまいました😂笑
以下の内容が書いてあります📝
✔️「フルリモート正社員」という企業をどのように探したか
✔️ 私が見つけた「未経験×フルリモート正社員」にぴったりな職種
✔️実際に行った面接対策
✔️フルリモート採用のポイント
✔️ フルリモート環境で評価されている人の特徴
✔️私が実際に書いていた面接時のメモ
✔️逆質問一覧
✔️未経験からマーケティング職にキャリアチェンジするためのロードマップ
✔️想定される質問とその意図（50個）
✔️私が実際に受けた、フルリモート可の会社名
目次欄にもっと詳しい内容が書かれているので、
よかったら覗いてください👀
note.com/sena…





























",0,1,719,2025/4/11 21:36:27,https://www.threads.com/@sena___dayo/post/DITnfIkTKlL
,"はじめてnoteで呟いてみたんだけど使い方合ってるのかわからないですね…🙂‍↕️
































",2,5,"1,018",2025/4/12 21:50:02,https://www.threads.com/@sena___dayo/post/DIWN1gFz8cq
,"今の会社（フルリモート）のまましばらくお仕事を続けるか、
転職活動の時、最終面接で落ちた1番行きたかった企業（フルリモート）にもう一度チャレンジするか、
前職（たまにリモート）にマーケティング担当として戻るチャレンジをするか。

めちゃくちゃ悩ましいんだけど、今後のライフプラン考えたらぜっったい今の会社（＝フルリモート）がいいって会社の先輩（育休取得済み）からは言われる。つわり中も柔軟に働けるし。確かに転職先がフルリモートでも、転職してすぐにもし育休なんてことになったら自分自身も気まずいだろうしやりづらくなるのかな…

やりがいを取るか、働き方をを取るか、この年齢の女性のキャリアアップ難しすぎません？？？？🥲





",0,18,"2,438",2025/4/12 21:57:47,https://www.threads.com/@sena___dayo/post/DIWOuMSzuvQ
,"なんだかんだ、フルリモートになって良かったなと思うこと第1位は、
「月曜日の朝に仕事に行きたくなさすぎてしんどい」という気持ちが1/10くらいになることです！





",0,3,"1,479",2025/4/12 23:50:15,https://www.threads.com/@sena___dayo/post/DIWbl7Qzr_i
,"でもやっぱりなんだかんだ面接で1番大事なのって、いかに「面接官と会話するように話せるか」だと思うんだよな…💭
質問→答え、の繰り返しじゃなくて、回答の仕方とか逆質問を適度に盛り込んでみるとかで、面接官が握ってる主導権をいかにこっちの雰囲気に飲み込めるかがポイントな気がする。
だから営業経験者とか、接客得意な人とか割とその感覚を早く掴める気がする…






",4,8,"1,222",2025/4/13 22:51:13,https://www.threads.com/@sena___dayo/post/DIY5oeDzHuL
,"✍🏻面接官で「うちが不採用だったら？」と聞かれた時の答え方

そもそもこんな質問する企業もうあまりないかもですが、私は新卒・転職活動で何社かあったので反応が良かった回答を以下に書いておきます！

まず前提として、私がずっとお伝えしている「面接官の意図」を汲むことについて、この質問に関しては「キャリア軸の“本気度”を見ている→ 自分の軸を持って企業を選んでいるか」を見たい（表面上の理由でうちを受けていないか？）だと思います。これを踏まえての回答例は、以下のような感じです💭

回答例：
「もし御社からご縁をいただけなかった場合は、正直とても悔しいですが、私のキャリア軸である「長期的に顧客と向き合い、信頼関係を築くマーケティング」という方向性は変わりません。
その軸をもとに企業選びを進める中で、御社が最も一致していると感じ、本気で入社したいと思っています。
不採用という結果になったとしても、この軸をぶらさず、引き続き自分の力を最大限発揮できる環境を探していきます。」

たまに「御社が第一志望なのでそれ以外のことは考えてません！」みたいな回答を見ますが正直薄っぺらいのであんまりおすすめしません

「面接官で」ってなんだ😂笑
深夜で寝ぼけてたのかな…「面接で」です！

その他の面接対策はこちらからどうぞ〜



























",2,47,"3,115",2025/4/14 0:19:27,https://www.threads.com/@sena___dayo/post/DIZDuqbTTQZ
,"今の私のロールモデルは、
幼稚園のお子さんもいて、バリバリ働きながら会社の誰からも頼れる存在の、私のずっと憧れの女性の上司。めちゃくちゃ大手の外資IT企業から直接オファーきたにも関わらずフルリモートがいいからとうちで働かれているの本当に感謝すぎる。そんな上司と一緒に働ける贅沢な環境に感謝🥲





",0,20,"10,000",2025/4/14 20:26:12,https://www.threads.com/@sena___dayo/post/DIbN1JHzd79
,"私が入社前（転職活動中）〜現在にかけて
めちゃくちゃお世話になった、大好きなマーケの本がたくさんあるんですがいつか紹介したいな〜と💭
これからキャリアアップ考えてる方も読みやすくておすすめの本ばかりです📚





",2,18,"4,404",2025/4/15 9:39:02,https://www.threads.com/@sena___dayo/post/DIcokBgzUP5
,"信じられないスピードで売り切れてしまったので
一旦追加してます📚
次価格調整できるのがおそらく今週末〜来週かな？と思いますので（セール後2週間できないの知らなかった…）そのタイミングで内容を追加しますね💪🏻

あとはやはりゲストの方にはメッセージ送れないのでこちらでお礼を…ありがとうございます🥲🙏🏻






































",1,0,"1,954",2025/4/15 11:52:23,https://www.threads.com/@sena___dayo/post/DIc30thTPzo
,"ひとつ目は、
【マーケターのように生きろ―「あなたが必要だ」と言われ続ける人の思考と行動】
です。これは本当に1番大好きな本…！！

仕事でマーケティングに携わるようになってから、色んなマーケ本を読んだのですが、結局これが1番本質だなと思っています。

というのも、この本ってマーケターのための本だけではなくて、マーケターの思考法を、”自分の人生やキャリア設計に応用する方法”として教えてくれるものなんです💭

こうすることで、自分自身の価値を高め、相手から求められる存在になる方法を提案していて、
つまり”転職活動においてどのように自分の価値を高め、売り込むか？”という答えが出せるものになっているんです。
この本は本当に就活や転職活動中に出会っていたかったな〜と思いました。
この本を読んで、自分の強みを再認識できることにもつながると思っています。

長くなるのでツリーに本の概要を簡単にまとめます✍🏻笑

この本が1番にが伝えているのは、「自分」ではなく「相手」からスタートする生き方です。
つまり、「私は何がしたいか」ではなく、「相手は何を求めているか？」という視点で動くこと。
これは、マーケティングの基本である“相手視点”を、そのまま人生やキャリアに応用する考え方です。
でも、これは「自分を押し殺す」ということではなくて、本書はむしろ、自分の強みや個性をどう活かせば相手の期待に応えられるか、を丁寧に導いてくれます。
とくに転職市場ではこの考え方をすごく活用することができると思っていて、
転職活動って、自分の強みや実績をアピールしなきゃ…と思いがちですが、大事なのは、「相手（企業）の期待にどう応えるか」というマーケティング的発想なんです。
「何ができるか」ではなく「何を求められているか」を基準に、自分の価値を再設計することがめちゃくちゃ大事で、これは例え職種や業界が未経験でも、強みがはっきりしていなくても、“選ばれる人材”になるための最短ルートだなと。
そのためには、この本で主に書かれている以下4つのことを実践する必要があって、全て転職活動にそのまま活かせると思ってます。

1.市場を定義する
自分が価値を提供できる相手や分野を明確にし、自分の強みが活かせる市場を選定します。
→転職活動では：どんな企業・業界・職種に自分は合うのか？を考える
2.価値を定義する
相手にとっての価値を、「役に立つ」や「意味がある」といった観点から整理し、提供する価値を明確にします。
→転職活動では：その企業が求めている“成果”とは何か？を考え、理解することで自分の中にある要素と結びつける。
3.価値をつくりだす
実際に価値を提供する行動を起こし、PDCAを繰り返し改善を重ねていきます。
→転職活動では：実績がなくても、例えば「前職での工夫」「人との関わり方」「趣味で得た知識」も、角度を変えれば“価値”になる。
4.価値を伝える
自分の提供する価値を相手に伝える方法を考え、自分の価値を市場の中に認知、浸透させていきます。
→転職活動では：履歴書や面接で、どう相手に届く言葉で伝えるか？を考える。自分の魅力をどう届けるかがカギになります。
今後のキャリア、転職市場で“選ばれる人”になるために、マーケターのように考える視点が身につく一冊だなと思います💭

加えて、キャリアや転職だけではなくプライベートでも常に「相手が何を求めているか」という相手視点に立つことで友人・パートナー・家族との関係にも活用できる、と書いてあります。
自分らしさを捨てず、「自分の特性を理解したうえで、それを相手のためにどう活かすか？」という視点で生きることについて書かれているので、色々な人間関係においても、自分が「価値のある存在」になれるような考え方を身につけることができてとても良いです🤝🏻",5,14,"1,163",2025/4/16 10:28:26,https://www.threads.com/@sena___dayo/post/DIfTAtxzbNe
,"前に書いてたnote消しちゃったんだけど
フルリモートの私のリアルなお給料事情とか
需要ありますか？笑
というか私もフルリモート、在宅してる方が平均でどのくらい毎月手取りあるのか気になる…

こちらに書いてみました✍🏻💭
note.com/sena…





























",1,22,"2,344",2025/4/16 11:36:05,https://www.threads.com/@sena___dayo/post/DIfawPbTZhs
,"意外と知られてないフルリモートに特化した求人サイトっていくつかあるんだけど、
ベンチャーは特にこういうところに求人を置いてたりするし（採用そんなにお金をかけられないので）、
リクナビとかの大手サイトに比べて応募者も多くないから通過率も高くなるのでおすすめですよ〜✍🏻




",0,28,"4,813",2025/4/17 10:55:52,https://www.threads.com/@sena___dayo/post/DIh68hDTmFj
,"私が皆さんにお伝えしたいのは、一概に
“フルリモート＝特別なスキルがあるIT系の人材じゃないとできない”ではない、ということです（わかりづらい🥹笑）！

実際に私がそうでした。
私も先入観があって、SEとかじゃないと難しいのかなと思ってたけどそんなことないです。

しかも一度フルリモで働くと、次キャリアアップのために転職したい時に「リモートで成果を上げた」という強みがつくのもメリットかなと思います！





",0,11,"1,440",2025/4/17 14:37:12,https://www.threads.com/@sena___dayo/post/DIiURnpzbR1
,"フルリモートは一般的にITエンジニアばかりなのかなと思われがちで、みんなそちらばかり探してるので
わたしの紹介してる職種はめっちゃ穴場です💪🏻（詐欺じゃないです 笑）





",0,52,"11,000",2025/4/17 16:44:53,https://www.threads.com/@sena___dayo/post/DIii42qTb8I
,"アクセンチュアがフル出社になったらしいのですが、弊社の社長がいつも言っている言葉はこちらです🤝🏻

「フルリモートで採用するメリットは、育児や家庭の事情などでキャリアを諦めてしまうような優秀な人財を全国から集めることができること」

優秀な人、とってもやる気がある人が結婚、出産、育児、介護などでキャリアを諦めてしまってるのって、その人自身がキャリアを積めないという事以上に、企業としても優秀な人財を採用する機会損失になってるんだよなあと思う…！




",7,875,"60,000",2025/4/17 18:27:54,https://www.threads.com/@sena___dayo/post/DIiurT3TvDV
,"転職で闇雲にエージェントを使いすぎて
沢山失敗した私ですが、

夫の転職活動のお手伝いも含め
エージェントを見極めるために有効だった
「最初にするべき質問一覧」需要あるかな✍🏻💭
（ちなみにめちゃくちゃ優秀なエージェントさんを見つけ出して紹介してくれた友人にも聞いてみました）





",0,46,"5,434",2025/4/21 17:50:20,https://www.threads.com/@sena___dayo/post/DIs9judzqvr
,"わたしのnoteが量多すぎ & 内容詰め込みすぎ問題、日々深刻化している気がする…涙

noteで副業バリバリしようとか全く思ってないので、これ以外に有料コンテンツ作る気ないのですが、ここまで量が増えると分散化した方がいいのかなと思ったり。（フルリモート特化 + 転職全般、とか）

ノウハウどんどんここに蓄積していきたいのだけどすでにアプリでは更新できないくらい重くなっちゃってるのでちょっと悩む…
全部網羅したい方にはいいけど、フルリモだけ！とかつまみたい人には多すぎる内容だからもっと安い金額で分散してた方がいいのかな、とか考えてしまいます😇




",5,12,"1,394",2025/4/22 15:23:11,https://www.threads.com/@sena___dayo/post/DIvRg0vzgCS
,"ちょっと変で最高なうちの会社自慢してもいいですか🥹

① Slackで「今日は〇〇の日」報告が飛んでくる

朝、Slackを開いたら
「推しのライブあるんで、18時には絶対終わらせたい」って自己申告が飛んできて、
それに対して「推し活のために仕事がんばれ！」って仕事じゃない会話で朝が始まる😇

② 義実家から仕事してる人

お盆にメンバーが和室から社内ミーティングしてる様子がたまに見られるんですが、
社長から「畳で仕事してる人、久々に見た」ってコメント飛んできてた（笑）
ちなみにその日のSlackステータスは「出張（義実家）」😂

③ プライベート優先すぎ

男性社員が「子ども熱出たんで今日はもう抜けます！」ってSlackにポンッて書いて、
みんなが「お大事に〜」のスタンプで終わるのを見るのが好き。世界一平和🕊️

どうやってそんな会社見つけたの？って聞かれるけど、普通に遠回りしまくってます（笑）
フルリモ転職、けっこう工夫したからそのへんこちらに全部書いてます！
あとはフォローいただけると、毎日のように「使える転職ノウハウ」を発信してるので、私と一緒に転職活動ができます（エージェントじゃないです）
note.com/sena…






























",5,431,"13,000",2025/4/22 22:16:49,https://www.threads.com/@sena___dayo/post/DIwA2UyzKc5
,"こないだ退職した元同僚、
次の転職先もフルリモート確定らしくて、
選考に進んでた会社もほぼ全社フルリモだったらしい。

やっぱりマーケとかインサイドセールスの経験って、一度つけると「働き方の選択肢」が一気に広がるんだなーと…！






",0,31,"4,082",2025/4/23 17:47:24,https://www.threads.com/@sena___dayo/post/DIyGz_-TCd8
,"最近転職系の発信しているのもあって、
エージェントや人材系の知り合いや友人と話すことが多いんだけど、
わたしの中で「未経験職種に転職する時の自己PR」これが最強だなっていうの見つかったかもしれない、しかも私も無意識にやってた！
（未経験じゃなくてもめちゃくちゃ大事だけど）






",0,11,"1,621",2025/4/24 8:58:25,https://www.threads.com/@sena___dayo/post/DIzvEgJhqqu
,"相変わらず投稿が長すぎる。できるだけツリーとかにぶら下げたくなくて一つの投稿にまとめたくて…ごめんなさい…🥲






",0,2,"1,099",2025/4/24 9:37:25,https://www.threads.com/@sena___dayo/post/DIzziHCBgs4
,"転職活動中って、新卒と違って本当に書類から落ちまくるから最初は普通にメンタルやられるけどわたしは転職活動してる時、途中からこう思うようにしたらメンタル保てた💪🏻

「？？？私を落とすとか正気？ここまで即戦力で貢献できる人材、絶対二度と現れないけど大丈夫そ？？というか見る目ない企業なんてこっちからお断りなんで。以上！さよなら！」

これくらいの気持ち大事。
でも注意して欲しいのはあくまで気持ちです！言ってはダメです！！笑






",0,27,"1,363",2025/4/24 13:03:04,https://www.threads.com/@sena___dayo/post/DI0LESDT84Q
,"転職において年齢が…とか経験が…とかは正直関係ないと思ってて、もちろん条件面で厳しくなることはあるかもしれないけど諦めることはないと思う。これは綺麗事じゃなくて本当に私の夫がそうだったから！

・30代
・業界、業種未経験
・ニッチな業界の事務職しか経験なし

これで大手グローバル企業のシステム部門に転職できた（しかもリーダー候補）し、年収も200万上がった。しかも応募した企業数は書類3社、面接1社だけ。

でもそれなりにしっかりすぎるほど対策はしたし、戦略的に転職活動をやったなと思う…！






",2,34,"3,017",2025/4/24 14:56:17,https://www.threads.com/@sena___dayo/post/DI0YBjozOQD
,"今までいただいたコメントDM全部スクショしてる。毎回、本当に盛らずに涙目になってるんです。もはや仕事変えてしまおうかなと思うほど嬉しいんです。こんな私にありがとうございます。大好きです。





",0,9,"1,564",2025/4/24 16:30:37,https://www.threads.com/@sena___dayo/post/DI0i0a6zyJu
,"ほんとごめんなさいなんですが
普通に考えて、まともな在宅ワークしてる人が
ただ「在宅ワークしたいです」って呟いただけの職歴も詳しくわからない人に、
コメントで”できます！”って群がるわけなくないですか…？🥲

私の考える”まともな”が世間とずれてたら申し訳ないのだけど…もちろんまともな人もいるのだろうけどね…（そういう人は多分何やってるかプロフィールとかで明確にしてる）

お子さんを育ててて、本当にちゃんと稼ぎたいと思ってる人たちがそういう副業詐欺みたいなのに飲み込まれていくのをみてると心が痛くなっちゃう…この投稿n回目…笑






",3,51,"3,384",2025/4/25 0:55:13,https://www.threads.com/@sena___dayo/post/DI1ckVNTxnI
,"わたしが毎朝始業前にやること📚
・コーヒーいれる
・メールのチェック
・今週のタスク確認（全体）
・今日のタスク確認
→ToDoを全て自分のGoogleカレンダーに30分刻みで入れていく。社内共有されてるので忙しい時に急にMTG入れられた！を防げる。slackと連携しておけば作業時間の10分前に通知してくれるので、時間を決めて仕事ができる。







",0,12,"1,346",2025/4/25 9:55:40,https://www.threads.com/@sena___dayo/post/DI2aamOBM-O
,"お仕事でとあるフルリモ採用されてる企業さんとお話したんだけど、本当に本当にインサイドの需要があるそう。
地方にいて都心と同じくらいの時給でお仕事できるのに、人手が足りてなくて…とのこと。
SaaS系の会社は特に今どんどんインサイド構築してるから市場も大きくなってるし、キャリアの幅も広いし（私と同じこと言われてた笑）、システムにも詳しくなれるし、人と話すことに抵抗なかったら未経験のキャリアスタートとしてめちゃくちゃいいなあと改めて…！
（変な在宅の副業するより何倍もいい🥹）







",3,150,"15,000",2025/4/25 15:49:40,https://www.threads.com/@sena___dayo/post/DI3C7Zlz_zU
,"未経験からインサイドに転職したのですが
インサイドについての投稿、意外と反応をたくさんいただくので色々まとめようかな💭
もし需要があれば、

・そもそもインサイドとは
・インサイドの種類と働き方
・未経験からインサイドへ転職した方法
→企業選び、書類から面接対策まで
・実際に働いてみてどうだったか
・インサイドのキャリアアップについて
…etc

まとめようかなと思ってます！！
ちなみにインサイド経験した後、実際にクライアントのインサイド立ち上げやフォローなどのお手伝い（コンサル）もしているので、割とお話できることは多そうです🙂‍↕️💭！

とはいえ、この辺りって割と今のnoteにガッツリまとめてるんだよなあと…もっと深掘りして書くのもありかな🤔











",1,17,"1,371",2025/4/25 22:52:09,https://www.threads.com/@sena___dayo/post/DI3zRxKT51z
,"私は全国転勤の夫と結婚して、死ぬ気でフルリモート職を探したんだけど
世の中の、キャリアを積む転勤族の奥さまたちは、どんなお仕事してるのかな…？
本当に気になる、、、

正社員でもパートでも専業主婦でも、
知らない土地で私たち頑張ってるよね？！🥲






",1,28,"5,871",2025/4/27 21:53:11,https://www.threads.com/@sena___dayo/post/DI82HtIz3Zt
,"でも結局、私が死に物狂いでフルリモート正社員に転職できた（しようとした）原動力は、
正社員でいることを前提として
「ずーっと夫と一緒にいたい」ということだけなんですよね🤝🏻笑






",0,23,"4,874",2025/4/27 23:53:46,https://www.threads.com/@sena___dayo/post/DI9D61Hz71M
,"何度も言いますが
在宅ワークとかで”楽に”稼げる仕事はありません！！！！

それでも世の中（特にSNS）に「楽して稼げる系」の話が溢れているのは、信じた人からお金を取るビジネスが成り立っているからです、それだけです… 

じゃあ何でみんながこぞってやってるのかというと、

・紹介すれば自分にお金が入るから
・考えるより信じたほうが楽だから

ちょっと強い言い方ですが極論これだけだと思ってます😂

正直、私も一度こういう系の詐欺に遭いかけたことがあって、だからこそこの闇の仕組みがよくわかるんです涙

在宅で働きたいなら、
転職サイトでまともな求人を探して、自己分析とともに自分と向き合って、面接を受けて…を繰り返し地道に努力を積み上げるしかありません（私もそうしました）

この期間しんどいかもしれないんですが
今後、こんなに自分と向き合える時間なんてそうそうないので、考え方によってはめちゃくちゃ貴重な時間なんです。人生のターニングポイントになるわけだし！！！

楽して稼げる道はないし、
楽な道を探している限り、本当に稼げる場所には辿り着けないなと思ってます…





",0,15,971,2025/4/28 14:46:38,https://www.threads.com/@sena___dayo/post/DI-qGZwTC9p
,"リアルな年収と、
未経験・フルリモートでの転職時に行った、
年収を下げないための交渉術を実際のメール文を用いて記載しました✍🏻
（以前、「フルリモ正社員で働く、リアルな私のお仕事内容とお給料」をご購入くださった方は購入されないでくださいね🙏🏻！詳しくは文面で…）
個人情報すぎるので一旦部数制限してます📚！笑
note.com/sena…
リアルな金額 │ 未経験×フルリモート転職後の年収と、年収交渉方法・今後のキャリア｜sena





















",0,5,"5,207",2025/4/28 23:24:19,https://www.threads.com/@sena___dayo/post/DI_lV9MTEOt
,"✍🏻私が未経験からマーケ職へのキャリアチェンジをおすすめする理由

・伸びている、需要のある職種だから
・伸びている業界（IT、SaaS系）で特に需要が高いから
・IT系に入りやすいのに、文系でもなれる職種だから
・日常生活（購買行動）から常に学びを得られるから
・キャリアの選択肢が広がるから
・未経験でも“戦略的な努力”で追いつきやすいから
・将来AI時代でも重宝されるスキルだから







",0,33,"2,630",2025/4/29 18:45:02,https://www.threads.com/@sena___dayo/post/DJBqLTczzhf
,"✍🏻私が未経験からインサイドセールスをおすすめする理由

・フルリモート求人が増えている、数少ない職種だから
・伸びている業界（IT、SaaS系）で特にニーズが高いから
・ベンチャーに限らず大手でも人手不足で需要が増えているから
・SaaS系に多い＝無料ウェビナーも多く、未経験でもノウハウを習得できる機会が沢山あるから
・コミュ力より“聞く力”“準備力”が活きるから、内向型でも向いてる場合があるから






",3,22,"2,919",2025/4/30 8:48:14,https://www.threads.com/@sena___dayo/post/DJDKrFlhJfF
,"私の noteのフォロワーさんって、
フォローしてる人が私とnote公式だけ、みたいな方が結構多くて
イコール私のnoteを購入もしくは閲覧するためだけにアカウントを作成してくださったのかなと思うとすごくありがたいなと思う😢

もっとnoteの方と更新していきますね…💪🏻✨






",0,7,"7,485",2025/4/30 10:09:04,https://www.threads.com/@sena___dayo/post/DJDT7ITTo-o
,"この投稿、長すぎてあんまり見ていただけてなくて（？笑）悲しいけど、本当に一番おすすめのマーケ本はこれです💪🏻✨考え方が大好きなんですよ〜！






",2,8,696,2025/4/30 12:18:16,https://www.threads.com/@sena___dayo/post/DJDiteUTqtr
